0,10,2.0
1,10,1.0
1,12,2.0
1,21,2.0
1,22,2.0
2,10,0.0
2,13,2.0
2,22,2.0
3,10,2.0
3,11,1.0
3,13,2.0
4,11,1.0
4,13,2.0
5,22,2.0
6,10,1.0
6,11,1.0
7,10,0.5
7,11,1.0
7,21,2.0
8,12,0.0
9,10,1.0
9,12,1.0
9,21,2.0
10,11,1.0
10,13,0.5
11,10,1.0
11,11,1.0
11,12,1.0
11,21,0.0
12,10,2.0
12,11,1.0
12,13,2.0
12,22,2.0
13,10,0.5
13,13,1.0
14,13,1.0
15,10,2.0
15,11,2.0
15,12,2.0
15,22,1.5
16,10,1.0
16,12,2.0
17,10,1.0
17,11,0.0
18,10,1.0
18,12,2.0
18,13,1.5
19,10,2.0
19,12,2.0
19,13,2.0
19,22,2.0
20,10,2.0
20,13,2.0
21,13,1.0
22,10,1.0
22,12,1.0
22,13,1.0
22,21,2.0
23,13,0.75
23,22,0.0
24,10,0.5
24,11,0.0
24,13,0.0
25,11,1.0
25,12,2.0
25,13,2.0
25,22,2.0
26,10,1.0
26,12,2.0
26,13,2.0
27,10,0.0
27,11,1.0
27,13,0.0
27,21,2.0
28,10,0.0
28,11,0.0
28,13,1.5
29,10,1.5
29,13,2.0
29,21,0.0
30,11,1.0
30,13,1.0
30,22,2.0
31,10,1.0
31,13,1.5
32,10,1.3333333333333333
32,11,1.0
33,10,1.5
33,12,2.0
33,13,2.0
34,11,0.5
34,21,1.0
35,10,2.0
35,11,1.0
35,13,1.5
35,22,1.0
36,10,0.0
36,11,2.0
37,10,2.0
37,12,2.0
37,13,0.5
38,10,1.0
38,11,1.0
38,12,1.0
38,13,1.0
38,22,1.0
39,10,0.6666666666666666
39,21,1.0
40,12,1.0
40,13,0.0
40,22,2.0
41,13,1.0
42,11,1.0
42,21,0.0
43,10,2.0
43,12,2.0
43,13,2.0
43,22,2.0
44,11,0.0
44,13,2.0
44,21,0.0
45,12,2.0
46,10,0.5
46,12,1.0
46,13,2.0
47,12,2.0
48,10,0.5
48,13,1.0
49,10,2.0
49,11,1.0
49,22,2.0
50,11,1.0
50,12,1.0
50,21,1.0
51,10,0.0
51,11,0.5
52,10,0.0
52,11,1.0
52,13,0.0
53,10,2.0
53,12,2.0
53,21,2.0
53,22,2.0
54,10,0.0
54,12,2.0
54,13,2.0
54,21,1.0
55,10,1.0
55,11,1.0
55,12,2.0
55,21,2.0
56,10,1.5
56,12,1.0
56,13,0.0
57,10,1.0
57,13,2.0
58,10,1.0
58,12,0.0
58,13,1.0
58,22,2.0
59,13,2.0
59,22,2.0
61,10,1.0
61,11,1.0
61,13,1.0
62,10,1.3333333333333333
63,13,1.0
64,13,0.0
65,10,1.0
65,13,1.0
66,11,0.0
66,13,1.0
66,22,2.0
67,10,0.0
67,11,1.0
67,13,0.0
68,10,0.6666666666666666
68,11,1.0
69,11,1.0
69,12,1.0
70,10,0.0
71,10,1.0
71,13,2.0
71,22,2.0
72,10,2.0
72,21,2.0
73,12,0.0
73,13,1.0
74,13,1.0
75,10,1.0
