0,1001,2.0
1,1000,1.0
1,1001,2.0
1,2000,2.0
2,1000,1.0
2,2000,1.0
3,1000,1.6666666666666667
4,2000,1.5
5,1000,2.0
6,2000,1.0
7,1000,2.0
7,2000,1.3333333333333333
8,1000,0.0
8,1001,0.0
9,1000,1.0
9,1001,1.0
9,2000,1.5
10,2000,1.0
10,2001,1.0
11,1001,1.0
11,2000,0.6666666666666666
12,1001,2.0
12,2000,1.0
12,2001,2.0
13,1000,0.0
13,1001,1.0
13,2000,1.0
14,2001,1.0
15,1001,2.0
15,2000,2.0
15,2001,1.5
16,1000,2.0
16,2000,1.0
17,1000,2.0
17,2000,0.6666666666666666
18,1001,1.2
19,1001,2.0
19,2000,2.0
19,2001,2.0
20,1000,2.0
20,2000,2.0
21,1001,2.0
22,1000,1.0
22,1001,1.0
22,2000,1.3333333333333333
23,1001,1.0
23,2001,0.0
24,1000,1.0
24,1001,0.0
24,2000,0.5
25,1000,1.0
25,1001,2.0
26,1000,1.0
26,1001,2.0
26,2000,1.5
26,2001,2.0
27,1000,1.0
27,2000,0.6666666666666666
28,1000,0.3333333333333333
28,1001,1.0
29,1000,1.0
29,2000,1.5
30,1001,1.0
30,2000,1.3333333333333333
31,1000,2.0
31,1001,1.0
31,2000,1.0
32,1000,1.3333333333333333
32,2000,0.0
33,1001,2.0
33,2000,1.0
33,2001,2.0
34,1000,0.0
34,2000,1.0
35,1000,1.5
35,1001,1.0
35,2000,1.5
36,1000,0.0
36,2000,2.0
37,1000,1.25
38,1000,1.0
38,1001,1.0
38,2000,1.0
38,2001,1.0
39,1000,0.0
39,2000,2.0
40,1000,1.0
40,1001,0.0
40,2000,2.0
41,1000,1.0
42,2000,0.5
43,1000,2.0
43,1001,2.0
43,2000,2.0
43,2001,2.0
44,1000,1.0
44,2000,1.0
45,1001,2.0
46,1000,2.0
46,1001,1.0
46,2000,0.5
47,1001,2.0
48,1000,0.0
48,1001,1.0
48,2000,0.0
49,1000,1.5
49,2000,1.0
50,1000,0.0
50,1001,1.0
50,2000,1.0
51,1000,0.0
51,2000,1.0
52,1000,0.0
52,1001,0.0
52,2000,1.0
53,1001,2.0
53,2000,2.0
53,2001,2.0
54,1000,0.0
54,1001,1.3333333333333333
54,2000,2.0
55,1000,2.0
55,1001,1.0
55,2000,1.0
56,1000,1.0
56,1001,1.0
56,2000,0.0
57,1001,1.0
57,2000,2.0
58,1000,1.0
58,1001,0.0
58,2001,1.5
59,2000,2.0
61,1000,1.0
61,2000,1.0
61,2001,1.0
62,1000,1.3333333333333333
63,2000,1.0
64,1000,0.0
65,1000,2.0
65,2000,1.0
66,1001,1.0
66,2000,1.0
67,1000,0.0
67,2000,0.5
68,1000,2.0
68,2000,2.0
69,1001,1.0
69,2000,1.0
70,1000,0.0
70,1001,0.0
71,1000,1.0
71,2000,0.0
72,1000,2.0
72,2000,2.0
73,1001,0.0
73,2000,1.0
74,2000,1.0
75,1000,1.6666666666666667
76,1000,1.0
76,2001,1.3333333333333333
77,1000,2.0
77,2000,0.6666666666666666
78,1000,0.0
78,1001,2.0
78,2000,1.0
79,1000,0.3333333333333333
79,2000,1.0
80,1001,1.0
80,2000,2.0
