A2V8WP19CYR0H3,0,2.0
A2V8WP19CYR0H3,1,2.0
A2V8WP19CYR0H3,100000,2.0
A2V8WP19CYR0H3,100001,2.0
A2YG8SJW6YRQAT,0,1.75
A2YG8SJW6YRQAT,1,2.0
A2YG8SJW6YRQAT,1000,1.6666666666666667
A2YG8SJW6YRQAT,1001,2.0
A2YG8SJW6YRQAT,100000,1.5
A2YG8SJW6YRQAT,100001,2.0
A2YG8SJW6YRQAT,101000,1.0
A34L4JED8UAIXC,0,1.0
A34L4JED8UAIXC,1,1.0
A34L4JED8UAIXC,1000,1.5
A34L4JED8UAIXC,1001,1.5
A34L4JED8UAIXC,100000,1.0
A34L4JED8UAIXC,100001,1.0
A34L4JED8UAIXC,101000,2.0
A34L4JED8UAIXC,101001,2.0
A14V0QYZOJJATJ,0,1.6666666666666667
A14V0QYZOJJATJ,1,2.0
A14V0QYZOJJATJ,1000,1.5
A14V0QYZOJJATJ,1001,2.0
A14V0QYZOJJATJ,100000,1.6666666666666667
A14V0QYZOJJATJ,100001,2.0
A14V0QYZOJJATJ,101000,1.5
A14V0QYZOJJATJ,101001,2.0
A2N3XDC5IMA314,0,1.5
A2N3XDC5IMA314,1,2.0
A2N3XDC5IMA314,1000,1.5
A2N3XDC5IMA314,1001,2.0
A2N3XDC5IMA314,100000,1.5
A2N3XDC5IMA314,100001,2.0
A2N3XDC5IMA314,101000,1.5
A2N3XDC5IMA314,101001,2.0
AZACNY1H74YWS,0,2.0
AZACNY1H74YWS,1,2.0
AZACNY1H74YWS,1000,2.0
AZACNY1H74YWS,1001,2.0
A28JIPBK8BEKHS,0,1.0
A28JIPBK8BEKHS,1000,1.0
A28JIPBK8BEKHS,100000,1.0
A28JIPBK8BEKHS,101000,1.0
A34SUZWGLXIWM8,0,1.5
A34SUZWGLXIWM8,1,2.0
A34SUZWGLXIWM8,1000,1.3333333333333333
A34SUZWGLXIWM8,1001,2.0
A34SUZWGLXIWM8,100000,1.3333333333333333
A34SUZWGLXIWM8,100001,2.0
A34SUZWGLXIWM8,101000,1.0
A35BY30TC8WCL4,0,0.0
A35BY30TC8WCL4,1,0.0
A35BY30TC8WCL4,100000,0.0
A35BY30TC8WCL4,100001,0.0
A2P28MB7IEM5VB,0,1.25
A2P28MB7IEM5VB,1,1.5
A2P28MB7IEM5VB,1000,1.3333333333333333
A2P28MB7IEM5VB,1001,2.0
A2P28MB7IEM5VB,100000,1.0
A2P28MB7IEM5VB,100001,1.0
A2P28MB7IEM5VB,101000,1.0
A3W6T1WDYXMR3,0,1.0
A3W6T1WDYXMR3,1,1.0
A3W6T1WDYXMR3,1000,1.0
A3W6T1WDYXMR3,1001,1.0
A3W6T1WDYXMR3,100000,1.0
A3W6T1WDYXMR3,100001,1.0
A3W6T1WDYXMR3,101000,1.0
A3W6T1WDYXMR3,101001,1.0
AV3GP5YAMSMSL,0,0.75
AV3GP5YAMSMSL,1,0.5
AV3GP5YAMSMSL,1000,0.6666666666666666
AV3GP5YAMSMSL,1001,0.0
AV3GP5YAMSMSL,100000,1.0
AV3GP5YAMSMSL,100001,1.0
AV3GP5YAMSMSL,101000,1.0
AMSWIR4J9XEIJ,0,1.8
AMSWIR4J9XEIJ,1,2.0
AMSWIR4J9XEIJ,1000,1.75
AMSWIR4J9XEIJ,1001,2.0
AMSWIR4J9XEIJ,100000,1.6666666666666667
AMSWIR4J9XEIJ,100001,2.0
AMSWIR4J9XEIJ,101000,1.5
AMSWIR4J9XEIJ,101001,2.0
A11S8IAAVDXCUS,0,0.6666666666666666
A11S8IAAVDXCUS,1,1.0
A11S8IAAVDXCUS,1000,0.6666666666666666
A11S8IAAVDXCUS,1001,1.0
A11S8IAAVDXCUS,100000,0.6666666666666666
A11S8IAAVDXCUS,100001,1.0
A11S8IAAVDXCUS,101000,0.6666666666666666
A11S8IAAVDXCUS,101001,1.0
A36NXCGATFXEV1,0,0.5
A36NXCGATFXEV1,1,0.5
A36NXCGATFXEV1,1000,1.0
A36NXCGATFXEV1,1001,1.0
A36NXCGATFXEV1,100000,1.0
A36NXCGATFXEV1,100001,1.0
A36NXCGATFXEV1,101000,1.0
A36NXCGATFXEV1,101001,1.0
A3D5VAUXFDBM3Z,0,1.8
A3D5VAUXFDBM3Z,1,1.75
A3D5VAUXFDBM3Z,1000,1.6666666666666667
A3D5VAUXFDBM3Z,1001,1.5
A3D5VAUXFDBM3Z,100000,2.0
A3D5VAUXFDBM3Z,100001,2.0
A3D5VAUXFDBM3Z,101000,2.0
ACRIAJH3VFZR,0,1.5
ACRIAJH3VFZR,1,2.0
ACRIAJH3VFZR,1000,1.0
ACRIAJH3VFZR,100000,1.5
ACRIAJH3VFZR,100001,2.0
ACRIAJH3VFZR,101000,1.0
A330JJZGJL7IG2,0,1.0
A330JJZGJL7IG2,1,2.0
A330JJZGJL7IG2,1000,0.6666666666666666
A330JJZGJL7IG2,100000,1.0
A330JJZGJL7IG2,100001,2.0
A330JJZGJL7IG2,101000,0.6666666666666666
A3N8MC9JZWS4WX,0,1.2
A3N8MC9JZWS4WX,1,1.2
A3N8MC9JZWS4WX,1000,1.0
A3N8MC9JZWS4WX,1001,1.0
A3N8MC9JZWS4WX,100000,1.2
A3N8MC9JZWS4WX,100001,1.2
A3N8MC9JZWS4WX,101000,1.0
A3N8MC9JZWS4WX,101001,1.0
A22EBS1RWGEDGF,0,2.0
A22EBS1RWGEDGF,1,2.0
A22EBS1RWGEDGF,1000,2.0
A22EBS1RWGEDGF,1001,2.0
A22EBS1RWGEDGF,100000,2.0
A22EBS1RWGEDGF,100001,2.0
A22EBS1RWGEDGF,101000,2.0
A22EBS1RWGEDGF,101001,2.0
ASTDBTVY3WP1K,0,2.0
ASTDBTVY3WP1K,1,2.0
ASTDBTVY3WP1K,1000,2.0
ASTDBTVY3WP1K,1001,2.0
ASTDBTVY3WP1K,100000,2.0
ASTDBTVY3WP1K,100001,2.0
ASTDBTVY3WP1K,101000,2.0
ASTDBTVY3WP1K,101001,2.0
AHJGJ2J15SEHY,0,2.0
AHJGJ2J15SEHY,1,2.0
AHJGJ2J15SEHY,1000,2.0
AHJGJ2J15SEHY,1001,2.0
AHJGJ2J15SEHY,100000,2.0
AHJGJ2J15SEHY,100001,2.0
AHJGJ2J15SEHY,101000,2.0
AHJGJ2J15SEHY,101001,2.0
A249TNDSY03Z7Y,0,1.2
A249TNDSY03Z7Y,1,1.3333333333333333
A249TNDSY03Z7Y,1000,1.25
A249TNDSY03Z7Y,1001,1.5
A249TNDSY03Z7Y,100000,1.0
A249TNDSY03Z7Y,100001,1.0
A249TNDSY03Z7Y,101000,1.0
A249TNDSY03Z7Y,101001,1.0
A2FBXVIBVLPPI4,0,0.8
A2FBXVIBVLPPI4,1,0.8
A2FBXVIBVLPPI4,1000,0.8
A2FBXVIBVLPPI4,1001,0.8
A2FBXVIBVLPPI4,100000,1.0
A2FBXVIBVLPPI4,100001,1.0
A2FBXVIBVLPPI4,101000,1.0
A2FBXVIBVLPPI4,101001,1.0
A4TF7BTV9SM06,0,0.5
A4TF7BTV9SM06,1,0.0
A4TF7BTV9SM06,1000,0.6666666666666666
A4TF7BTV9SM06,1001,0.0
A4TF7BTV9SM06,100000,0.5
A4TF7BTV9SM06,100001,0.0
A4TF7BTV9SM06,101000,0.6666666666666666
A4TF7BTV9SM06,101001,0.0
A1POZ8CU7KPXN1,0,1.6
A1POZ8CU7KPXN1,1,2.0
A1POZ8CU7KPXN1,1000,1.3333333333333333
A1POZ8CU7KPXN1,1001,2.0
A1POZ8CU7KPXN1,100000,1.5
A1POZ8CU7KPXN1,100001,2.0
A1POZ8CU7KPXN1,101000,1.0
A1POZ8CU7KPXN1,101001,2.0
A2C7VUFGB8WGCG,0,1.6
A2C7VUFGB8WGCG,1,2.0
A2C7VUFGB8WGCG,1000,1.5
A2C7VUFGB8WGCG,1001,2.0
A2C7VUFGB8WGCG,100000,1.6
A2C7VUFGB8WGCG,100001,2.0
A2C7VUFGB8WGCG,101000,1.5
A2C7VUFGB8WGCG,101001,2.0
A2LV5432PV1S39,0,0.8
A2LV5432PV1S39,1,1.0
A2LV5432PV1S39,1000,0.8
A2LV5432PV1S39,1001,1.0
A2LV5432PV1S39,100000,0.5
A2LV5432PV1S39,100001,0.0
A2LV5432PV1S39,101000,0.5
A2LV5432PV1S39,101001,0.0
A2YGAEODJ5SSF6,0,0.6
A2YGAEODJ5SSF6,1,1.0
A2YGAEODJ5SSF6,1000,0.75
A2YGAEODJ5SSF6,1001,1.5
A2YGAEODJ5SSF6,100000,0.6
A2YGAEODJ5SSF6,100001,1.0
A2YGAEODJ5SSF6,101000,0.75
A2YGAEODJ5SSF6,101001,1.5
A1TK0ZMZ571GG0,0,1.25
A1TK0ZMZ571GG0,1,1.5
A1TK0ZMZ571GG0,1000,1.25
A1TK0ZMZ571GG0,1001,1.5
A1TK0ZMZ571GG0,100000,1.0
A1TK0ZMZ571GG0,100001,1.0
A1TK0ZMZ571GG0,101000,1.0
A1TK0ZMZ571GG0,101001,1.0
A27LGC4MU1R7PQ,0,1.25
A27LGC4MU1R7PQ,1,1.3333333333333333
A27LGC4MU1R7PQ,1000,1.25
A27LGC4MU1R7PQ,1001,1.3333333333333333
A27LGC4MU1R7PQ,100000,1.0
A27LGC4MU1R7PQ,100001,1.0
A27LGC4MU1R7PQ,101000,1.0
A27LGC4MU1R7PQ,101001,1.0
A2OFN0A5CPLH57,0,1.3333333333333333
A2OFN0A5CPLH57,1,1.5
A2OFN0A5CPLH57,1000,1.3333333333333333
A2OFN0A5CPLH57,1001,1.5
A2OFN0A5CPLH57,100000,1.3333333333333333
A2OFN0A5CPLH57,100001,1.5
A2OFN0A5CPLH57,101000,1.3333333333333333
A2OFN0A5CPLH57,101001,1.5
A2J5N770I859WE,0,1.0
A2J5N770I859WE,1,2.0
A2J5N770I859WE,1000,0.6666666666666666
A2J5N770I859WE,100000,1.0
A2J5N770I859WE,100001,2.0
A2J5N770I859WE,101000,0.6666666666666666
A2MCRVU8I9VNHG,0,1.8
A2MCRVU8I9VNHG,1,2.0
A2MCRVU8I9VNHG,1000,1.6666666666666667
A2MCRVU8I9VNHG,1001,2.0
A2MCRVU8I9VNHG,100000,1.8
A2MCRVU8I9VNHG,100001,2.0
A2MCRVU8I9VNHG,101000,1.6666666666666667
A2MCRVU8I9VNHG,101001,2.0
A2R0YYUAWNT7UD,0,0.75
A2R0YYUAWNT7UD,1,1.0
A2R0YYUAWNT7UD,1000,0.75
A2R0YYUAWNT7UD,1001,1.0
A2R0YYUAWNT7UD,100000,0.5
A2R0YYUAWNT7UD,101000,0.5
A2FV7KXQ96EO9O,0,1.4
A2FV7KXQ96EO9O,1,1.5
A2FV7KXQ96EO9O,1000,1.25
A2FV7KXQ96EO9O,1001,1.3333333333333333
A2FV7KXQ96EO9O,100000,1.5
A2FV7KXQ96EO9O,100001,1.6666666666666667
A2FV7KXQ96EO9O,101000,1.3333333333333333
A2FV7KXQ96EO9O,101001,1.5
A2TT6FAIWFD25N,0,1.0
A2TT6FAIWFD25N,1,0.0
A2TT6FAIWFD25N,1000,2.0
A2TT6FAIWFD25N,100000,1.0
A2TT6FAIWFD25N,100001,0.0
A2TT6FAIWFD25N,101000,2.0
AVVXFDH5UUYLT,0,1.25
AVVXFDH5UUYLT,1,1.25
AVVXFDH5UUYLT,1000,0.5
AVVXFDH5UUYLT,1001,0.5
AVVXFDH5UUYLT,100000,1.25
AVVXFDH5UUYLT,100001,1.25
AVVXFDH5UUYLT,101000,0.5
AVVXFDH5UUYLT,101001,0.5
AOO39X8E3OJYY,0,1.0
AOO39X8E3OJYY,1,1.0
AOO39X8E3OJYY,1000,1.0
AOO39X8E3OJYY,1001,1.0
AOO39X8E3OJYY,100000,1.0
AOO39X8E3OJYY,100001,1.0
AOO39X8E3OJYY,101000,1.0
AOO39X8E3OJYY,101001,1.0
A113VF9XGFZPR7,0,1.0
A113VF9XGFZPR7,1,1.0
A113VF9XGFZPR7,1000,1.3333333333333333
A113VF9XGFZPR7,1001,2.0
A113VF9XGFZPR7,100000,0.6666666666666666
A113VF9XGFZPR7,100001,0.0
A113VF9XGFZPR7,101000,1.0
A10H1H4FU0S098,0,1.2
A10H1H4FU0S098,1,1.2
A10H1H4FU0S098,1000,1.3333333333333333
A10H1H4FU0S098,1001,1.3333333333333333
A10H1H4FU0S098,100000,0.6666666666666666
A10H1H4FU0S098,100001,0.6666666666666666
A10H1H4FU0S098,101000,0.0
A10H1H4FU0S098,101001,0.0
A23H9Y6D4J1HFA,0,1.0
A23H9Y6D4J1HFA,1,1.0
A23H9Y6D4J1HFA,1000,1.0
A23H9Y6D4J1HFA,1001,1.0
A23H9Y6D4J1HFA,100000,1.0
A23H9Y6D4J1HFA,100001,1.0
A23H9Y6D4J1HFA,101000,1.0
A23H9Y6D4J1HFA,101001,1.0
A1Q7VWUBIJOK17,0,1.0
A1Q7VWUBIJOK17,1,1.0
A1Q7VWUBIJOK17,1000,0.5
A1Q7VWUBIJOK17,1001,0.0
A1Q7VWUBIJOK17,100000,1.0
A1Q7VWUBIJOK17,101000,1.0
A20Z93OKJOUZES,0,2.0
A20Z93OKJOUZES,1,2.0
A20Z93OKJOUZES,1000,2.0
A20Z93OKJOUZES,1001,2.0
A20Z93OKJOUZES,100000,2.0
