0,0,2.0
0,1,2.0
0,100000,2.0
0,100001,2.0
1,0,1.75
1,1,2.0
1,1000,1.6666666666666667
1,1001,2.0
1,100000,1.5
1,100001,2.0
1,101000,1.0
2,0,1.0
2,1,1.0
2,1000,1.5
2,1001,1.5
2,100000,1.0
2,100001,1.0
2,101000,2.0
2,101001,2.0
3,0,1.6666666666666667
3,1,2.0
3,1000,1.5
3,1001,2.0
3,100000,1.6666666666666667
3,100001,2.0
3,101000,1.5
3,101001,2.0
4,0,1.5
4,1,2.0
4,1000,1.5
4,1001,2.0
4,100000,1.5
4,100001,2.0
4,101000,1.5
4,101001,2.0
5,0,2.0
5,1,2.0
5,1000,2.0
5,1001,2.0
6,0,1.0
6,1000,1.0
6,100000,1.0
6,101000,1.0
7,0,1.5
7,1,2.0
7,1000,1.3333333333333333
7,1001,2.0
7,100000,1.3333333333333333
7,100001,2.0
7,101000,1.0
8,0,0.0
8,1,0.0
8,100000,0.0
8,100001,0.0
9,0,1.25
9,1,1.5
9,1000,1.3333333333333333
9,1001,2.0
9,100000,1.0
9,100001,1.0
9,101000,1.0
10,0,1.0
10,1,1.0
10,1000,1.0
10,1001,1.0
10,100000,1.0
10,100001,1.0
10,101000,1.0
10,101001,1.0
11,0,0.75
11,1,0.5
11,1000,0.6666666666666666
11,1001,0.0
11,100000,1.0
11,100001,1.0
11,101000,1.0
12,0,1.8
12,1,2.0
12,1000,1.75
12,1001,2.0
12,100000,1.6666666666666667
12,100001,2.0
12,101000,1.5
12,101001,2.0
13,0,0.6666666666666666
13,1,1.0
13,1000,0.6666666666666666
13,1001,1.0
13,100000,0.6666666666666666
13,100001,1.0
13,101000,0.6666666666666666
13,101001,1.0
14,0,0.5
14,1,0.5
14,1000,1.0
14,1001,1.0
14,100000,1.0
14,100001,1.0
14,101000,1.0
14,101001,1.0
15,0,1.8
15,1,1.75
15,1000,1.6666666666666667
15,1001,1.5
15,100000,2.0
15,100001,2.0
15,101000,2.0
16,0,1.5
16,1,2.0
16,1000,1.0
16,100000,1.5
16,100001,2.0
16,101000,1.0
17,0,1.0
17,1,2.0
17,1000,0.6666666666666666
17,100000,1.0
17,100001,2.0
17,101000,0.6666666666666666
18,0,1.2
18,1,1.2
18,1000,1.0
18,1001,1.0
18,100000,1.2
18,100001,1.2
18,101000,1.0
18,101001,1.0
19,0,2.0
19,1,2.0
19,1000,2.0
19,1001,2.0
19,100000,2.0
19,100001,2.0
19,101000,2.0
19,101001,2.0
20,0,2.0
20,1,2.0
20,1000,2.0
20,1001,2.0
20,100000,2.0
20,100001,2.0
20,101000,2.0
20,101001,2.0
21,0,2.0
21,1,2.0
21,1000,2.0
21,1001,2.0
21,100000,2.0
21,100001,2.0
21,101000,2.0
21,101001,2.0
22,0,1.2
22,1,1.3333333333333333
22,1000,1.25
22,1001,1.5
22,100000,1.0
22,100001,1.0
