0,30,1.0
1,30,1.3333333333333333
1,32,1.0
2,12,2.0
2,21,1.0
2,22,2.0
3,11,2.0
3,20,1.0
3,30,1.0
4,11,0.0
4,31,2.0
5,32,2.0
6,11,0.0
6,21,1.0
6,22,1.0
6,31,2.0
7,10,1.5
7,30,1.5
8,10,0.0
8,11,0.0
8,20,1.0
9,10,0.5
9,22,1.0
9,32,1.0
10,10,1.0
10,11,1.0
10,12,0.0
10,30,2.0
11,10,0.0
11,12,2.0
11,20,1.0
11,30,1.0
12,11,0.0
12,21,1.0
12,22,2.0
12,30,2.0
12,31,2.0
13,20,1.0
13,21,0.0
13,30,1.0
14,31,0.5
15,11,1.0
15,21,0.0
15,30,1.0
16,12,1.0
17,12,0.0
17,22,2.0
17,31,2.0
17,32,1.0
18,11,0.0
18,12,2.0
18,30,2.0
18,31,2.0
19,11,1.3333333333333333
19,30,2.0
19,32,2.0
20,12,2.0
20,21,2.0
20,31,2.0
21,10,0.0
22,11,0.0
22,21,1.0
22,30,2.0
22,31,2.0
23,11,0.0
23,12,0.0
23,30,1.0
23,31,1.0
24,10,0.0
24,12,0.0
24,31,0.0
25,10,1.0
25,30,2.0
25,31,1.0
25,32,2.0
26,11,1.0
26,12,0.0
26,30,2.0
26,31,2.0
26,32,2.0
27,11,0.0
27,12,0.0
27,31,2.0
28,10,0.0
28,21,0.0
28,32,1.5
29,30,0.6666666666666666
29,32,0.0
30,11,0.0
30,20,1.0
30,30,2.0
31,11,1.0
31,30,1.5
32,11,1.0
32,12,1.0
32,31,2.0
32,32,1.0
33,10,1.0
33,11,1.0
33,12,2.0
33,30,2.0
33,32,2.0
34,10,0.0
34,11,0.0
35,10,1.0
35,12,2.0
35,32,0.0
36,31,0.0
36,32,2.0
37,11,0.0
37,21,1.0
37,30,2.0
38,21,1.0
38,30,1.0
39,12,0.0
39,31,1.0
40,12,2.0
40,22,2.0
40,30,0.6666666666666666
41,31,1.0
42,20,0.0
42,21,0.0
42,32,2.0
43,11,1.0
43,22,2.0
43,31,2.0
44,21,0.0
44,30,0.0
44,31,2.0
45,12,2.0
46,11,2.0
46,21,1.0
46,31,1.0
47,22,0.0
47,32,2.0
48,10,0.0
48,21,2.0
48,30,1.0
49,11,1.0
49,30,2.0
50,21,1.0
50,32,2.0
51,12,0.0
51,31,0.0
52,10,1.0
52,11,0.0
52,12,2.0
52,30,1.0
52,31,0.0
53,12,0.0
53,20,0.0
53,30,1.0
53,31,1.0
54,10,0.0
54,11,1.0
54,21,1.0
54,22,1.0
54,30,2.0
55,11,0.3333333333333333
55,12,0.0
55,30,1.0
56,21,2.0
56,30,0.0
56,32,1.0
57,30,1.0
57,32,2.0
58,11,0.0
58,30,1.0
58,31,2.0
58,32,1.0
59,11,0.0
59,32,2.0
61,11,1.0
61,12,1.0
61,31,1.0
62,11,0.0
62,30,1.0
62,31,2.0
63,11,2.0
63,32,2.0
64,20,1.0
