0,30,1
1,10,2
1,20,2
1,30,1
1,32,1
1,40,1
1,50,1
2,11,1
2,12,2
2,21,1
2,22,2
2,42,2
2,52,2
3,10,1
3,11,2
3,20,1
3,21,2
3,30,1
4,11,0
4,21,0
4,31,2
5,42,2
5,52,2
6,11,0
6,21,0
6,31,2
6,32,1
6,41,1
6,51,1
7,10,2
7,20,2
7,30,2
7,40,1
7,50,1
8,12,0
8,22,0
8,40,1
8,41,0
8,50,1
8,51,0
9,10,0
9,20,0
9,30,1
9,32,1
9,42,1
9,52,1
10,10,1
10,11,1
10,12,0
10,20,1
10,21,1
10,22,0
10,30,2
10,41,1
10,51,1
11,10,1
11,12,2
11,20,1
11,22,2
11,30,1
12,11,0
12,12,2
12,21,0
12,22,2
12,31,1
12,40,2
12,41,2
12,50,2
12,51,2
13,40,1
13,41,0
13,50,1
13,51,0
14,31,0
14,41,1
14,51,1
15,10,2
15,11,1
15,20,2
15,21,1
15,30,0
15,41,0
15,51,0
16,32,1
16,42,1
16,52,1
17,12,0
17,22,0
17,41,2
17,42,2
17,51,2
17,52,2
18,10,2
18,11,0
18,20,2
18,21,0
18,32,2
18,40,2
18,41,2
18,50,2
18,51,2
19,10,2
19,11,2
19,12,2
19,20,2
19,21,2
19,22,2
19,41,1
19,51,1
20,11,2
20,21,2
20,32,2
20,41,2
20,51,2
21,40,0
21,50,0
22,10,2
22,11,2
22,20,2
22,21,2
22,31,1
22,41,1
22,51,1
23,10,1
23,11,0
23,12,0
23,20,1
23,21,0
23,22,0
23,41,2
23,51,2
24,10,0
24,11,0
24,12,0
24,20,0
24,21,0
24,22,0
25,11,1
25,21,1
25,40,1
25,42,2
25,50,1
25,52,2
26,10,2
26,11,1
26,12,2
26,20,2
26,21,1
26,22,2
26,31,2
26,42,0
26,52,0
27,11,0
27,12,0
27,21,0
27,22,0
27,32,0
27,41,2
27,51,2
28,10,0
28,12,1
28,20,0
28,22,1
28,41,0
28,42,2
28,51,0
28,52,2
29,10,0
29,20,0
29,30,1
29,42,0
29,52,0
30,10,2
30,11,0
30,20,2
30,21,0
30,40,1
30,50,1
31,10,2
31,11,1
31,20,2
31,21,1
31,30,1
32,12,1
32,22,1
32,32,1
32,41,2
32,51,2
33,10,1
33,11,1
33,12,2
33,20,1
33,21,1
33,22,2
33,40,2
33,42,2
33,50,2
33,52,2
34,11,0
34,21,0
34,40,0
34,50,0
35,10,1
35,12,0
35,20,1
35,22,0
35,30,1
35,32,2
35,42,2
35,52,2
36,31,0
36,42,2
36,52,2
37,10,2
37,11,0
37,20,2
37,21,0
37,31,1
37,40,2
37,50,2
38,10,1
38,20,1
38,31,1
38,41,1
38,51,1
39,41,1
39,42,0
39,51,1
39,52,0
40,10,1
40,12,2
40,20,1
40,22,2
40,40,1
40,42,2
40,50,1
40,52,2
41,41,1
41,51,1
42,10,0
42,11,0
42,20,0
42,21,0
42,42,2
42,52,2
43,11,1
43,21,1
43,31,1
43,32,2
43,41,2
43,51,2
44,40,0
44,41,1
44,50,0
44,51,1
45,42,2
45,52,2
46,11,1
46,21,1
46,31,2
47,12,0
47,22,0
47,42,2
47,52,2
48,10,0
48,20,0
48,30,1
48,41,2
48,51,2
49,10,2
49,11,1
49,20,2
49,21,1
49,40,2
49,41,1
49,50,2
49,51,1
50,12,2
50,22,2
50,41,1
50,42,2
50,51,1
50,52,2
51,12,0
51,22,0
51,41,0
51,51,0
52,30,1
52,40,1
52,41,0
52,42,2
52,50,1
52,51,0
52,52,2
53,10,1
53,11,1
53,12,0
53,20,1
53,21,1
53,22,0
53,32,0
54,10,0
54,12,1
54,20,0
54,22,1
54,31,1
54,40,2
54,41,1
54,50,2
54,51,1
55,11,0
55,12,0
55,21,0
55,22,0
55,30,1
55,31,1
55,41,0
55,51,0
56,10,0
56,12,0
56,20,0
56,22,0
56,31,2
56,42,2
56,52,2
57,40,1
57,42,2
57,50,1
57,52,2
58,11,0
58,21,0
58,32,1
58,40,1
58,41,2
58,50,1
58,51,2
59,12,2
59,22,2
59,41,0
59,51,0
60,40,2
60,50,2
61,11,1
61,12,1
61,21,1
61,22,1
61,31,2
62,11,0
62,21,0
62,40,1
62,41,2
62,50,1
62,51,2
63,11,2
63,21,2
63,32,2
64,11,2
64,21,2
64,31,0
64,40,1
64,50,1
65,10,1
65,11,1
65,20,1
65,21,1
66,11,1
66,21,1
66,41,0
66,51,0
67,11,1
67,12,0
67,21,1
67,22,0
67,41,0
67,51,0
68,32,2
68,41,1
68,42,2
68,51,1
68,52,2
69,30,1
69,41,0
69,42,2
69,51,0
69,52,2
70,10,0
70,20,0
70,40,0
70,50,0
71,11,1
71,21,1
71,40,1
71,41,1
71,50,1
71,51,1
72,10,1
72,11,0
72,20,1
72,21,0
73,11,0
73,12,1
73,21,0
73,22,1
73,41,1
73,51,1
74,40,1
74,50,1
75,11,1
75,12,0
75,21,1
75,22,0
75,31,1
76,12,2
76,22,2
76,32,1
76,40,0
76,41,2
76,50,0
76,51,2
77,11,1
77,21,1
77,40,2
77,41,1
77,50,2
77,51,1
78,11,1
78,21,1
79,10,0
79,11,0
79,20,0
79,21,0
79,30,1
79,41,2
79,51,2
80,11,1
80,12,0
80,21,1
80,22,0
80,32,0
80,41,2
80,51,2
81,11,1
81,21,1
81,40,2
81,50,2
82,10,0
82,12,0
82,20,0
82,22,0
82,41,1
82,42,2
82,51,1
82,52,2
83,10,2
83,20,2
83,30,1
83,31,2
83,41,1
83,42,1
83,51,1
83,52,1
84,11,0
84,12,2
84,21,0
84,22,2
84,40,1
84,41,0
84,50,1
84,51,0
85,11,0
85,12,1
85,21,0
85,22,1
85,32,1
86,11,0
86,12,1
86,21,0
86,22,1
86,30,1
86,31,2
86,40,1
86,50,1
87,10,0
87,11,0
87,20,0
87,21,0
87,32,2
87,41,0
87,51,0
88,10,1
88,11,2
88,12,2
88,20,1
88,21,2
88,22,2
88,42,2
88,52,2
89,11,2
89,21,2
89,40,2
89,41,2
89,42,2
89,50,2
89,51,2
89,52,2
90,31,2
90,32,2
90,41,1
90,42,1
90,51,1
90,52,1
91,11,0
91,21,0
91,40,2
91,41,0
91,42,2
91,50,2
91,51,0
91,52,2
92,10,1
92,11,0
92,20,1
92,21,0
92,30,1
93,11,1
93,12,1
93,21,1
93,22,1
93,40,2
93,41,1
93,50,2
93,51,1
94,11,2
94,21,2
94,41,2
94,51,2
95,11,1
95,21,1
96,11,2
96,21,2
96,31,0
96,41,2
96,42,2
96,51,2
96,52,2
97,10,1
97,20,1
97,30,1
97,32,1
97,40,2
97,50,2
98,10,2
98,12,2
98,20,2
98,22,2
99,11,1
99,21,1
99,32,2
99,40,0
99,41,2
99,50,0
99,51,2
100,10,1
100,12,2
100,20,1
100,22,2
100,32,1
101,11,2
101,21,2
101,31,2
101,32,1
101,41,1
101,51,1
102,30,1
102,40,1
102,50,1
103,11,0
103,12,1
103,21,0
103,22,1
103,32,0
103,40,2
103,50,2
104,10,0
104,11,0
104,20,0
104,21,0
104,40,1
104,41,1
104,50,1
104,51,1
105,12,1
105,22,1
105,41,0
105,42,0
105,51,0
105,52,0
106,11,2
106,21,2
106,30,2
106,40,1
106,41,1
106,50,1
106,51,1
107,11,0
107,21,0
107,40,1
107,41,1
107,42,0
107,50,1
107,51,1
107,52,0
108,11,0
108,21,0
108,31,1
108,40,2
108,50,2
109,10,2
109,20,2
109,40,2
109,41,1
109,50,2
109,51,1
110,11,2
110,21,2
110,31,2
110,41,0
110,51,0
111,10,1
111,20,1
111,40,2
111,50,2
112,30,1
112,41,1
112,51,1
113,10,0
113,12,0
113,20,0
113,22,0
113,30,1
113,42,2
113,52,2
114,10,1
114,11,0
114,20,1
114,21,0
114,40,2
114,42,2
114,50,2
114,52,2
115,10,0
115,11,1
115,12,2
115,20,0
115,21,1
115,22,2
115,32,0
116,11,1
116,12,0
116,21,1
116,22,0
116,32,2
116,40,2
116,50,2
117,10,1
117,20,1
118,10,0
118,20,0
118,30,1
118,32,0
118,41,0
118,51,0
119,11,1
119,21,1
119,31,2
119,41,0
119,51,0
120,12,1
120,22,1
120,40,0
120,41,2
120,50,0
120,51,2
121,40,2
121,41,0
121,50,2
121,51,0
122,10,1
122,12,1
122,20,1
122,22,1
122,42,2
122,52,2
123,32,2
123,41,1
123,51,1
124,10,0
124,11,2
124,20,0
124,21,2
124,32,0
124,41,1
124,42,2
124,51,1
124,52,2
125,41,1
125,51,1
126,12,0
126,22,0
126,41,2
126,51,2
127,10,1
127,12,1
127,20,1
127,22,1
127,40,1
127,41,1
127,42,2
127,50,1
127,51,1
127,52,2
128,12,1
128,22,1
128,30,2
129,11,0
129,21,0
129,40,1
129,41,0
129,50,1
129,51,0
130,31,0
130,32,0
131,42,2
131,52,2
132,10,1
132,12,2
132,20,1
132,22,2
132,40,1
132,42,2
132,50,1
132,52,2
133,40,2
133,41,0
133,42,1
133,50,2
133,51,0
133,52,1
134,31,1
